restaurant_id,rest_type
7220,Delivery
7221,Casual Dining
7222,Quick Bites
7223,Takeaway
7223,Delivery
7224,Casual Dining
7225,Quick Bites
7226,Quick Bites
7227,Quick Bites
7228,Sweet Shop
7228,Quick Bites
7229,Quick Bites
7230,Casual Dining
7231,Quick Bites
7232,Casual Dining
7233,Quick Bites
7234,Kiosk
7235,Quick Bites
7236,Delivery
7237,Casual Dining
7238,Sweet Shop
7239,Quick Bites
7240,Quick Bites
7241,Casual Dining
7242,Casual Dining
7243,Quick Bites
7244,Casual Dining
7245,Delivery
7246,Quick Bites
7246,Beverage Shop
7247,Casual Dining
7248,Quick Bites
7249,Quick Bites
7250,Casual Dining
7251,Bakery
7252,Quick Bites
7253,Quick Bites
7254,Casual Dining
7255,Delivery
7256,Quick Bites
7257,Takeaway
7257,Delivery
7258,Takeaway
7258,Delivery
7259,Bakery
7259,Cafe
7260,Casual Dining
7261,Beverage Shop
7262,Quick Bites
7263,Quick Bites
7264,Quick Bites
7265,Casual Dining
7266,Quick Bites
7267,Delivery
7268,Casual Dining
7269,Quick Bites
7270,Quick Bites
7271,Quick Bites
7272,Quick Bites
7273,Casual Dining
7274,Quick Bites
7275,Quick Bites
7276,Casual Dining
7277,Cafe
7278,Quick Bites
7279,Quick Bites
7280,Quick Bites
7281,Casual Dining
7282,Casual Dining
7283,Cafe
7284,Casual Dining
7285,Casual Dining
7286,Quick Bites
7287,Casual Dining
7288,Quick Bites
7289,Casual Dining
7290,Casual Dining
7291,Casual Dining
7292,Quick Bites
7293,Quick Bites
7294,Quick Bites
7295,Casual Dining
7296,Cafe
7297,Sweet Shop
7297,Quick Bites
7298,Food Court
7299,Delivery
7300,Quick Bites
7300,Beverage Shop
7301,Confectionery
7302,Quick Bites
7303,Dessert Parlor
7303,Beverage Shop
7304,Quick Bites
7305,Dessert Parlor
7306,Sweet Shop
7307,Takeaway
7307,Delivery
7308,Takeaway
7308,Delivery
7309,Delivery
7310,Quick Bites
7311,Quick Bites
7312,Quick Bites
7313,Quick Bites
7314,Quick Bites
7315,Quick Bites
7316,Quick Bites
7317,Casual Dining
7318,Beverage Shop
7319,Casual Dining
7320,Quick Bites
7321,Quick Bites
7322,Quick Bites
7323,Casual Dining
7324,Quick Bites
7325,Quick Bites
7326,Casual Dining
7327,Casual Dining
7328,Dessert Parlor
7329,Casual Dining
7329,Bar
7330,Pub
7330,Casual Dining
7331,Quick Bites
7332,Delivery
7333,Sweet Shop
7333,Quick Bites
7334,Beverage Shop
7335,Takeaway
7335,Delivery
7336,Casual Dining
7337,Quick Bites
7338,Casual Dining
7338,Pub
7339,
7340,Bakery
7341,Quick Bites
7342,Bakery
7343,Delivery
7344,Takeaway
7344,Delivery
7345,Takeaway
7345,Delivery
7346,Delivery
7347,Takeaway
7347,Delivery
7348,Takeaway
7348,Delivery
7349,Delivery
7350,Bakery
7351,Quick Bites
7352,Casual Dining
7353,Quick Bites
7354,Quick Bites
7355,Quick Bites
7356,Casual Dining
7357,Quick Bites
7358,Quick Bites
7359,Takeaway
7359,Delivery
7360,Quick Bites
7361,Quick Bites
7362,Delivery
7363,Bakery
7364,Takeaway
7364,Delivery
7365,Dessert Parlor
7366,Takeaway
7366,Delivery
7367,Takeaway
7367,Delivery
7368,Bakery
7369,Delivery
7370,Delivery
7371,Cafe
7372,Cafe
7373,Quick Bites
7374,Delivery
7375,Quick Bites
7376,Bakery
7377,Takeaway
7377,Delivery
7378,Quick Bites
7379,Quick Bites
7380,Takeaway
7380,Delivery
7381,Quick Bites
7382,Delivery
7383,Quick Bites
7384,Casual Dining
7385,Quick Bites
7386,Quick Bites
7387,Casual Dining
7388,Takeaway
7388,Delivery
7389,Quick Bites
7390,Casual Dining
7391,Takeaway
7391,Delivery
7392,Casual Dining
7393,Delivery
7394,Quick Bites
7395,Quick Bites
7396,Quick Bites
7397,Bakery
7398,Delivery
7399,Beverage Shop
7400,Food Court
7401,Delivery
7402,Quick Bites
7403,Quick Bites
7404,Quick Bites
7405,Quick Bites
7406,Quick Bites
7407,Quick Bites
7408,Quick Bites
7409,Kiosk
7410,Casual Dining
7411,Bakery
7412,Quick Bites
7413,Dessert Parlor
7414,Bakery
7415,Dessert Parlor
7416,Quick Bites
7417,Dessert Parlor
7418,Sweet Shop
7419,Dessert Parlor
7420,Beverage Shop
7421,Dessert Parlor
7422,Bakery
7423,Dessert Parlor
7423,Quick Bites
7424,Dessert Parlor
7425,Bakery
7426,Dessert Parlor
7427,Bakery
7428,Bakery
7429,Food Court
7430,Bakery
7431,Dessert Parlor
7432,Casual Dining
7433,Casual Dining
7434,Casual Dining
7435,Lounge
7436,Quick Bites
7437,Quick Bites
7438,Quick Bites
7439,Quick Bites
7440,Quick Bites
7441,Quick Bites
7442,Quick Bites
7443,Quick Bites
7444,Quick Bites
7445,Quick Bites
7446,Quick Bites
7447,Quick Bites
7447,Dessert Parlor
7448,Quick Bites
7449,Quick Bites
7450,Quick Bites
7451,Quick Bites
7452,Quick Bites
7453,Quick Bites
7454,Quick Bites
7455,Quick Bites
7456,Quick Bites
7457,Casual Dining
7458,Quick Bites
7459,Bar
7460,Quick Bites
7461,Quick Bites
7462,Food Court
7463,Quick Bites
7464,Quick Bites
7465,Bakery
7465,Quick Bites
7466,Food Truck
7467,Quick Bites
7468,Quick Bites
7469,Quick Bites
7470,Quick Bites
7471,Quick Bites
7472,Quick Bites
7473,Quick Bites
7474,Quick Bites
7475,Quick Bites
7476,Casual Dining
7477,Casual Dining
7478,Casual Dining
7479,Casual Dining
7480,Cafe
7480,Lounge
7481,Casual Dining
7482,Casual Dining
7483,Bar
7484,Cafe
7485,Cafe
7485,Casual Dining
7486,Cafe
7487,Cafe
7487,Dessert Parlor
7488,Casual Dining
7488,Cafe
7489,Cafe
7490,Cafe
7491,Cafe
7492,Cafe
7493,Cafe
7493,Bakery
7494,Cafe
7495,Cafe
7496,Cafe
7497,Cafe
7498,Cafe
7499,Cafe
7500,Beverage Shop
7500,Quick Bites
7501,Cafe
7502,Cafe
7503,Casual Dining
7503,Cafe
7504,Cafe
7505,Bakery
7505,Cafe
7506,Cafe
7506,Quick Bites
7507,Delivery
7508,Casual Dining
7509,Takeaway
7509,Delivery
7510,Delivery
7511,Takeaway
7511,Delivery
7512,Takeaway
7512,Delivery
7513,Quick Bites
7514,Takeaway
7514,Delivery
7515,Delivery
7516,Takeaway
7516,Delivery
7517,Quick Bites
7518,Quick Bites
7519,Delivery
7520,Delivery
7521,Delivery
7522,Takeaway
7522,Delivery
7523,Takeaway
7523,Delivery
7524,Quick Bites
7525,Takeaway
7525,Delivery
7526,Takeaway
7526,Delivery
7527,Quick Bites
7528,Takeaway
7528,Delivery
7529,Casual Dining
7530,Cafe
7531,Quick Bites
7532,Delivery
7533,Takeaway
7533,Delivery
7534,Delivery
7535,Quick Bites
7536,Takeaway
7536,Delivery
7537,Delivery
7538,Delivery
7539,Delivery
7540,Delivery
7541,Delivery
7542,Casual Dining
7543,Quick Bites
7544,Casual Dining
7545,Casual Dining
7546,Casual Dining
7547,Casual Dining
7548,Casual Dining
7549,Quick Bites
7550,Takeaway
7550,Delivery
7551,Beverage Shop
7552,Quick Bites
7553,Quick Bites
7554,Casual Dining
7555,Casual Dining
7556,Quick Bites
7557,Takeaway
7557,Delivery
7558,Dessert Parlor
7559,Quick Bites
7560,Quick Bites
7561,Casual Dining
7562,Beverage Shop
7562,Dessert Parlor
7563,Quick Bites
7564,Quick Bites
7565,Quick Bites
7566,Dessert Parlor
7567,Bakery
7568,Quick Bites
7569,Beverage Shop
7570,Beverage Shop
7571,Quick Bites
7572,Dessert Parlor
7573,Casual Dining
7574,Casual Dining
7575,Quick Bites
7576,Quick Bites
7577,Quick Bites
7578,Casual Dining
7579,Quick Bites
7580,Dessert Parlor
7580,Bakery
7581,Quick Bites
7582,Quick Bites
7583,Quick Bites
7584,Quick Bites
7585,Takeaway
7585,Delivery
7586,Delivery
7587,Takeaway
7587,Delivery
7588,Dessert Parlor
7589,Quick Bites
7590,Casual Dining
7591,Takeaway
7591,Delivery
7592,Takeaway
7592,Delivery
7593,Quick Bites
7594,Takeaway
7594,Delivery
7595,Bakery
7595,Dessert Parlor
7596,Quick Bites
7597,Casual Dining
7598,Takeaway
7598,Delivery
7599,Takeaway
7599,Delivery
7600,Takeaway
7600,Delivery
7601,Quick Bites
7602,Delivery
7603,Quick Bites
7604,Quick Bites
7605,Bakery
7605,Quick Bites
7606,Mess
7607,Bakery
7607,Quick Bites
7608,Quick Bites
7609,Quick Bites
7610,Bakery
7611,Quick Bites
7612,Takeaway
7612,Delivery
7613,Takeaway
7613,Delivery
7614,Dessert Parlor
7615,Quick Bites
7616,Quick Bites
7617,Casual Dining
7618,Takeaway
7618,Delivery
7619,Quick Bites
7620,Quick Bites
7621,Quick Bites
7622,Takeaway
7622,Delivery
7623,Bakery
7624,Casual Dining
7625,Takeaway
7625,Delivery
7626,Quick Bites
7627,Casual Dining
7628,Quick Bites
7629,Takeaway
7629,Delivery
7630,Food Truck
7631,Takeaway
7631,Delivery
7632,Takeaway
7632,Delivery
7633,Quick Bites
7634,Delivery
7635,Bakery
7636,Quick Bites
7637,Quick Bites
7638,Delivery
7639,Quick Bites
7640,Takeaway
7640,Delivery
7641,Takeaway
7641,Delivery
7642,Quick Bites
7643,Quick Bites
7644,Takeaway
7644,Delivery
7645,Quick Bites
7646,Takeaway
7646,Delivery
7647,Takeaway
7647,Delivery
7648,Bakery
7649,Delivery
7650,Delivery
7651,Quick Bites
7652,Casual Dining
7653,Quick Bites
7654,Food Truck
7655,Delivery
7656,Quick Bites
7657,Delivery
7658,Takeaway
7658,Delivery
7659,Beverage Shop
7660,Delivery
7661,Casual Dining
7662,Takeaway
7662,Delivery
7663,Quick Bites
7664,Quick Bites
7665,
7666,Quick Bites
7667,Delivery
7668,Takeaway
7668,Delivery
7669,Bakery
7670,Quick Bites
7671,Delivery
7672,Delivery
7673,Delivery
7674,Dessert Parlor
7674,Bakery
7675,Bakery
7675,Quick Bites
7676,Casual Dining
7677,Delivery
7678,Delivery
7679,Takeaway
7679,Delivery
7680,Quick Bites
7681,Quick Bites
7682,Takeaway
7682,Delivery
7683,Quick Bites
7684,Bakery
7685,Quick Bites
7686,Takeaway
7686,Delivery
7687,Delivery
7688,Takeaway
7688,Delivery
7689,Takeaway
7689,Delivery
7690,Dessert Parlor
7691,Quick Bites
7692,Delivery
7693,
7694,Quick Bites
7694,Beverage Shop
7695,Quick Bites
7696,Delivery
7697,Delivery
7698,Quick Bites
7699,Bakery
7700,Delivery
7701,Quick Bites
7702,Casual Dining
7703,Dessert Parlor
7704,Quick Bites
7705,Casual Dining
7706,Quick Bites
7707,Casual Dining
7708,Quick Bites
7709,Quick Bites
7710,Quick Bites
7711,Delivery
7712,Casual Dining
7712,Bar
7713,Delivery
7714,Quick Bites
7715,Quick Bites
7716,Quick Bites
7717,Delivery
7718,Quick Bites
7719,Takeaway
7719,Delivery
7720,Delivery
7721,Delivery
7722,Quick Bites
7723,Quick Bites
7724,Quick Bites
7725,Quick Bites
7726,Delivery
7727,Quick Bites
7728,
7729,Quick Bites
7730,Quick Bites
7731,Quick Bites
7732,Delivery
7733,Takeaway
7733,Delivery
7734,Takeaway
7734,Delivery
7735,Quick Bites
7736,Quick Bites
7737,Quick Bites
7738,Quick Bites
7739,Takeaway
7739,Delivery
7740,Quick Bites
7741,Quick Bites
7742,Casual Dining
7743,Takeaway
7743,Delivery
7744,Takeaway
7744,Delivery
7745,Quick Bites
7746,Quick Bites
7747,Casual Dining
7748,Bakery
7749,Quick Bites
7750,Casual Dining
7751,Quick Bites
7752,Casual Dining
7753,Bakery
7753,Quick Bites
7754,Bakery
7755,Casual Dining
7756,Bakery
7757,Quick Bites
7758,Quick Bites
7759,Quick Bites
7760,Casual Dining
7761,Quick Bites
7762,Quick Bites
7763,Quick Bites
7764,Quick Bites
7765,Casual Dining
7766,Quick Bites
7767,Beverage Shop
7768,Quick Bites
7769,Casual Dining
7770,Bakery
7771,Takeaway
7771,Delivery
7772,Quick Bites
7773,Quick Bites
7774,Delivery
7775,Quick Bites
7776,Bakery
7776,Dessert Parlor
7777,Quick Bites
7778,Delivery
7779,Beverage Shop
7779,Quick Bites
7780,Dessert Parlor
7781,Casual Dining
7782,Bakery
7783,Dessert Parlor
7784,Quick Bites
7785,Quick Bites
7786,Confectionery
7787,Casual Dining
7788,Takeaway
7788,Delivery
7789,Casual Dining
7790,Quick Bites
7791,Quick Bites
7792,Delivery
7793,Bakery
7793,Dessert Parlor
7794,Quick Bites
7795,Casual Dining
7796,Casual Dining
7797,Casual Dining
7798,Casual Dining
7799,Quick Bites
7800,Quick Bites
7801,Casual Dining
7802,Quick Bites
7803,Delivery
7804,Casual Dining
7805,Delivery
7806,Quick Bites
7807,Delivery
7808,Delivery
7809,Delivery
7810,Takeaway
7810,Delivery
7811,Delivery
7812,Beverage Shop
7813,Casual Dining
7814,Sweet Shop
7815,Quick Bites
7816,Quick Bites
7817,Quick Bites
7818,Delivery
7819,Takeaway
7820,Takeaway
7820,Delivery
7821,Quick Bites
7822,Delivery
7823,Quick Bites
7824,Beverage Shop
7825,Quick Bites
7826,Kiosk
7827,Food Court
7828,Casual Dining
7829,Casual Dining
7830,Quick Bites
7831,Dessert Parlor
7832,Quick Bites
7833,Quick Bites
7834,Delivery
7835,Takeaway
7835,Delivery
7836,Delivery
7837,Quick Bites
7838,Delivery
7839,Delivery
7840,Takeaway
7840,Delivery
7841,Bakery
7842,Dessert Parlor
7843,Dessert Parlor
7844,Dessert Parlor
7845,Quick Bites
7845,Sweet Shop
7846,Quick Bites
7847,Bakery
7848,Bakery
7849,Sweet Shop
7849,Quick Bites
7850,Dessert Parlor
7851,Bakery
7851,Dessert Parlor
7852,Takeaway
7853,Dessert Parlor
7854,Dessert Parlor
7855,Delivery
7856,Quick Bites
7857,Confectionery
7858,Sweet Shop
7859,Dessert Parlor
7860,Dessert Parlor
7861,Bakery
7861,Dessert Parlor
7862,Dessert Parlor
7863,Food Truck
7864,Sweet Shop
7865,Beverage Shop
7865,Quick Bites
7866,Dessert Parlor
7867,Bakery
7868,Cafe
7869,Bakery
7870,Bar
7870,Casual Dining
7871,Casual Dining
7871,Bar
7872,Bar
7872,Casual Dining
7873,Bar
7874,Lounge
7875,Bar
7875,Pub
7876,Bar
7876,Casual Dining
7877,Bar
7877,Casual Dining
7878,Pub
7879,Casual Dining
7879,Bar
7880,Casual Dining
7881,Casual Dining
7882,Casual Dining
7883,Casual Dining
7884,Quick Bites
7885,Takeaway
7885,Delivery
7886,Quick Bites
7887,Quick Bites
7888,Quick Bites
7889,Quick Bites
7890,Quick Bites
7891,Quick Bites
7892,Quick Bites
7893,Quick Bites
7894,Quick Bites
7895,Food Court
7896,Quick Bites
7897,Quick Bites
7898,Quick Bites
7899,Quick Bites
7900,Quick Bites
7901,Quick Bites
7902,Quick Bites
7903,Quick Bites
7904,Quick Bites
7905,Quick Bites
7906,Quick Bites
7907,Quick Bites
7908,Quick Bites
7909,Quick Bites
7910,Quick Bites
7911,Quick Bites
7912,Quick Bites
7913,Quick Bites
7914,Quick Bites
7915,Quick Bites
7916,Quick Bites
7917,Quick Bites
7918,Quick Bites
7919,Quick Bites
7920,Quick Bites
7921,Food Court
7922,Quick Bites
7923,Quick Bites
7924,Quick Bites
7925,Casual Dining
7926,Mess
7927,Quick Bites
7928,Casual Dining
7928,Bar
7929,Mess
7930,Quick Bites
7931,Bar
7932,Quick Bites
7933,Quick Bites
7934,Quick Bites
7935,Quick Bites
7936,Quick Bites
7937,Quick Bites
7938,Quick Bites
7939,Quick Bites
7940,Quick Bites
7941,Quick Bites
7942,Casual Dining
7942,Microbrewery
7943,Casual Dining
7944,Pub
7944,Microbrewery
7945,Casual Dining
7946,Lounge
7946,Casual Dining
7947,Casual Dining
7948,Casual Dining
7949,Casual Dining
7950,Casual Dining
7950,Bar
7951,Casual Dining
7952,Casual Dining
7953,Casual Dining
7954,Cafe
7954,Casual Dining
7955,Casual Dining
7956,Casual Dining
7957,Casual Dining
7958,Casual Dining
7959,Casual Dining
7960,Casual Dining
7961,Casual Dining
7962,Casual Dining
7963,Casual Dining
7964,Casual Dining
7964,Bar
7965,Casual Dining
7966,Casual Dining
7967,Fine Dining
7968,Fine Dining
7969,Casual Dining
7969,Bar
7970,Casual Dining
7971,Casual Dining
7972,Cafe
7973,Cafe
7974,Cafe
7974,Bakery
7975,Cafe
7975,Casual Dining
7976,Cafe
7976,Dessert Parlor
7977,Dessert Parlor
7977,Cafe
7978,Casual Dining
7978,Cafe
7979,Cafe
7980,Cafe
7981,Cafe
7982,Dessert Parlor
7982,Cafe
7983,Cafe
7984,Cafe
7985,Cafe
7986,Cafe
7987,Casual Dining
7987,Cafe
7988,Cafe
7989,Dessert Parlor
7990,Cafe
7991,Dessert Parlor
7991,Cafe
7992,Cafe
7993,Cafe
7993,Casual Dining
7994,Cafe
7995,Cafe
7996,Cafe
7997,Quick Bites
7998,Cafe
7999,Casual Dining
7999,Cafe
8000,Cafe
8001,Cafe
8002,Dessert Parlor
8002,Cafe
8003,Cafe
8004,Cafe
8005,Cafe
8006,Cafe
8007,Cafe
8007,Casual Dining
8008,Cafe
8009,Cafe
8010,Cafe
8011,Cafe
8012,Cafe
8013,Bakery
8013,Cafe
8014,Cafe
8014,Dessert Parlor
8015,Cafe
8016,Cafe
8017,Cafe
8018,Cafe
8019,Lounge
8019,Cafe
8020,Cafe
8021,Cafe
8022,Cafe
8023,Takeaway
8023,Delivery
8024,Cafe
8025,Cafe
8025,Dessert Parlor
8026,Cafe
8027,Cafe
8028,Cafe
8029,Cafe
8030,Cafe
8031,Dessert Parlor
8031,Cafe
8032,Cafe
8033,Quick Bites
8034,Quick Bites
8035,Quick Bites
8036,Takeaway
8036,Delivery
8037,Takeaway
8037,Delivery
8038,Casual Dining
8039,Quick Bites
8040,Casual Dining
8041,Delivery
8042,Quick Bites
8043,Quick Bites
8044,Quick Bites
8045,Quick Bites
8046,Dessert Parlor
8047,Quick Bites
8048,Dessert Parlor
8049,Quick Bites
8050,Delivery
8051,Quick Bites
8052,Quick Bites
8053,Casual Dining
8054,Quick Bites
8055,Casual Dining
8056,Casual Dining
8057,Quick Bites
8058,Quick Bites
8059,Casual Dining
8060,Casual Dining
8061,Quick Bites
8062,Casual Dining
8063,Casual Dining
8064,Mess
8065,Casual Dining
8066,Quick Bites
8067,Casual Dining
8068,Delivery
8069,Delivery
8070,Casual Dining
8071,Quick Bites
8072,Quick Bites
8073,Casual Dining
8074,Casual Dining
8075,Quick Bites
8076,Quick Bites
8077,Casual Dining
8078,Quick Bites
8079,Delivery
8080,Mess
8081,Quick Bites
8082,Casual Dining
8083,Delivery
8084,Quick Bites
8085,Casual Dining
8086,Casual Dining
8087,Delivery
8088,Dessert Parlor
8089,Casual Dining
8090,Casual Dining
8091,Casual Dining
8092,Casual Dining
8093,Casual Dining
8094,Delivery
8095,Casual Dining
8096,Delivery
8097,Quick Bites
8098,Sweet Shop
8099,Quick Bites
8100,Casual Dining
8101,Dessert Parlor
8102,Quick Bites
8103,Dessert Parlor
8104,Casual Dining
8104,Bar
8105,Delivery
8106,Quick Bites
8107,Quick Bites
8108,Delivery
8109,Casual Dining
8110,Delivery
8111,Casual Dining
8112,Casual Dining
8113,Casual Dining
8114,Dessert Parlor
8115,Casual Dining
8116,Quick Bites
8117,Beverage Shop
8118,Quick Bites
8119,Beverage Shop
8120,Casual Dining
8121,Beverage Shop
8122,Dessert Parlor
8123,Delivery
8124,Delivery
8125,Casual Dining
8126,Pub
8127,Quick Bites
8128,Quick Bites
8129,Quick Bites
8130,Takeaway
8130,Delivery
8131,Quick Bites
8132,Casual Dining
8133,Dessert Parlor
8134,Quick Bites
8135,Quick Bites
8136,
8137,Casual Dining
8138,Quick Bites
8139,Quick Bites
8140,Quick Bites
8141,
8142,Casual Dining
8142,Bar
8143,Quick Bites
8144,Casual Dining
8145,Quick Bites
8146,Dessert Parlor
8147,Casual Dining
8148,Takeaway
8148,Delivery
8149,Takeaway
8149,Delivery
8150,Quick Bites
8151,Beverage Shop
8152,Dessert Parlor
8152,Quick Bites
8153,Casual Dining
8153,Bar
8154,Casual Dining
8155,Quick Bites
8156,Bakery
8156,Quick Bites
8157,Quick Bites
8158,Quick Bites
8159,Quick Bites
8160,Casual Dining
8161,Beverage Shop
8162,Casual Dining
8163,Casual Dining
8164,Lounge
8164,Casual Dining
8165,Quick Bites
8165,Dessert Parlor
8166,Casual Dining
8167,Casual Dining
8168,Delivery
8169,Casual Dining
8170,Quick Bites
8171,Quick Bites
8172,Casual Dining
8173,Dessert Parlor
8174,Quick Bites
8175,Dessert Parlor
8175,Beverage Shop
8176,Casual Dining
8177,Quick Bites
8178,Dessert Parlor
8179,Delivery
8180,Bakery
8181,Quick Bites
8182,Quick Bites
8183,Casual Dining
8184,Quick Bites
8185,Dessert Parlor
8186,Delivery
8187,Bakery
8188,Dessert Parlor
8188,Bakery
8189,Beverage Shop
8190,Casual Dining
8191,Casual Dining
8192,Quick Bites
8193,Casual Dining
8194,Quick Bites
8195,Quick Bites
8196,Delivery
8197,Casual Dining
8198,Quick Bites
8199,Delivery
8200,Casual Dining
8201,Quick Bites
8202,Delivery
8203,Beverage Shop
8204,Dessert Parlor
8205,Quick Bites
8206,Quick Bites
8207,Beverage Shop
8207,Quick Bites
8208,Quick Bites
8209,Casual Dining
8210,Casual Dining
8211,Takeaway
8211,Delivery
8212,Quick Bites
8213,Quick Bites
8214,Casual Dining
8215,Quick Bites
8216,Casual Dining
8217,Casual Dining
8218,Takeaway
8218,Delivery
8219,Bar
8219,Casual Dining
8220,Beverage Shop
8221,Casual Dining
8222,Quick Bites
8223,Takeaway
8223,Delivery
8224,Bakery
8225,Quick Bites
8226,Quick Bites
8227,Takeaway
8227,Delivery
8228,Dessert Parlor
8229,Bakery
8230,
